title,summary,url,img_url
Jak vizualizovat proporce v R. | Mňamka #134,"Existuje mnoho způsobů, jak ve vizualizaci zobrazit části celku. Tak tady je jeden z nich. V článku se podíváme na tvorbu proporcí pomocí R a to pro ty nejběžnější druhy vizualizací - takže nebude chybět ani tolik (ne)oblíbený koláčový graf. Není to o tom, jak moc je to užitečná metoda, spíš poukazuje na to, že to jde.",https://flowingdata.com/2016/09/29/quickfire-how-to-for-visualizing-proportions-in-r/,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-02-08-v-194319.png
Dockerizace pro začátečníky | Mňamka #135,"Asi se ptáte, k čemu je taková dockerizace datovému analytikovi. No, uznáváme, že už to je taková vyšší dívčí, ale rozhodně se vyplatí minimálně tušit o co jde. My máme dockerizované třeba extraktory. Takže se pohodlně usaďte a poslechněte si pohádku od našeho hlavního youtubera CTOmči. Jde o první video z vícedílné série.",https://www.youtube.com/watch?v=gdEshMBiaag,https://www.bizztreat.com/files/responsive/360/0/dockerizace-titulka.jpg
Top 10 nápadů na vizualizaci v roce 2021 | Mňamka #137,"Nový rok máme už nějaký ten pátek, ale inspirace není nikdy dost, jak s oblibou opakujeme. A tak nás zaujala přehlídka těchto nápadů na zajímavé vizualizace a trendů tohoto roku. Znáte některé?",https://365datascience.com/trending/data-visualization-project-ideas/,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-02-15-v-165232.png
S čím reálně může sales analytika pomoci? | Mňamka #139,"Téměř každá firma je čímsi “zvláštní” a “výjimečná”. A podmínky, kde se pohybuje, také. Co se však skrývá za onou “specifičností” oboru/činnosti firmy, na kterou sales manageři rádi poukazují? Nejčastěji to ukazuje na to, že prodejní proces je špatně řiditelný, že jej ovlivňují vnější faktory, které je obtížné zachytit a ještě hůře ovlivnit. Třeba počasí. Nebo sezonalita oboru.
Je to opravdu tak špatné? S čím reálně může sales analytika pomoci?",https://www.bizztreat.com/blog/s-cim-realne-muze-sales-analytika-pomoci-mnamka-139,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-07-13-v-124302-2.png
Bizzcoin | Mňamka #141,"Za nás je jednoznačně nejlepší motivací práce na projektech, které dávají smysl. A to nám v Bizztreatu funguje skvěle. Vnitřní motivace je mocná hybatelka. Ale... je to asi dva roky, co jsme došli k tomu, že se s lidmi chceme rozdělit, když se bude firmě dařit. Sice trochu motivace vnější ale věříme, že zdravě nastavená. A tak jsme vymysleli Bizzcoin. Jak funguje? To ve stručnosti vystihl Jirka v tomto článku.",https://www.bizztreat.com/blog/bizzcoin-mnamka-141,https://www.bizztreat.com/files/responsive/360/0/team-386673-1920.jpg
"Na co myslet, když vybíráme barvu pro vizualizaci | Mňamka #142","Vizualizaci dat lze definovat jako reprezentaci čísel tvary - a bez ohledu na to, jak tyto tvary vypadají (čáry, tečky apod.), musí mít barvu. Někdy barvy jen zviditelní tvary, jindy samy reprezentují konkrétní data nebo kategorie. Tento článek je zaměřen především na druhé zmíněné. Dozvíte se také, co je dobré vzít v úvahu při výběru barev vaší vizualizace. Závěrem se můžete ponořit do dalších inspirativních článků týkajících se tohoto tématu.",https://www.dataquest.io/blog/what-to-consider-when-choosing-colors-for-data-visualization/,https://www.bizztreat.com/files/responsive/360/0/full-180529-considercolor7.png
Jaká KPIs sledovat během krize | Mňamka #143,"V souvislosti s rozšířením Covidu přišlo mnoho změn. Tato krize otřásá nejedním byznysem. Firmy se snaží revidovat svou růstovou strategii tak, aby jejich byznys v této době dál fungoval. Spolu s ní jdou ruku v ruce KPIs, které je nutné s novou strategií sladit. Proto je ideální chvíle využít příležitosti a vzít to z gruntu. Jak na to? Článek Realigning KPI‘s during the crisis: 10 Metrics that Matter může být skvělou inspirací.",https://salesbenchmarkindex.com/insights/realigning-kpis-during-the-crisis-10-metrics-that-matter/,https://www.bizztreat.com/files/responsive/360/0/analysis-1841158-1920.jpg
Support a jeho význam | Mňamka #144,"Postavit kvalitní BI řešení je základ, ale tím naše práce nekončí. Celý projekt potřebuje další péči. Proto jsme se postupem času rozhodli v Bizztreat postavit tým zákaznické podpory a oddělit tak delivery od dalších služeb poskytovaných v rámci SLA. Vnímáme hodně pozitivních efektů, které tento krok má. Celý support má pod palcem Kuba a své know-how posílá dál v tomto článku.",https://www.bizztreat.com/blog/support-a-jeho-vyznam-mnamka-144,https://www.bizztreat.com/files/responsive/360/0/hand-523231-1920.jpg
"Přesuň analytiku, nikoli data! by ZD z GoodData | Mňamka #145","Kontejnery nám otevírají nové možnosti pro analýzu dat. Nasazení takového řešení může trvat méně času než provedení dotazu ve vaší databázi. Pojďme se podívat na to, co připravil GoodData Team. Prostě ""GoodData v Dockeru"". ZD už poví víc v článku.",https://medium.com/gooddata-developers/move-your-analytics-not-your-data-37d7c47cd3d3,https://www.bizztreat.com/files/responsive/360/0/container-3859710-1920.jpg
Revoluce v Tableau licenční politice | Mňamka #146,"Vánoce? V březnu? No vypadá to tak! Ho ho ho. Tableau mění svoji licenční politiku a za nás jednoznačně tím správným směrem. Ruší limity pro minimální počet licencí, takže ""explorer"" už nemusíte koupit min 5 a ""viewer"" 100. Tohle je super zpráva hlavně pro malé firmy. Well done!",https://www.tableau.com/pricing/teams-orgs,https://www.bizztreat.com/files/responsive/360/0/tableau-lezato.jpg
Co by měla umět chytrá data pro B2B marketing a prodej | Mňamka #147,"Síla dat spočívá nejen v jejich kvalitním zpracování, ale také v interpretaci a hlavně v jejich obohacení. V souvislosti s tím se můžete setkat s pojmem chytrá data. Co jsou chytrá data? Co vlastně umí? A jaké je využití pro váš byznys? Čtěte v následujícím článku od našich partnerů z Bizmachine.",https://www.bizztreat.com/blog/co-by-mela-umet-chytra-data-pro-b2b-marketing-a-prodej-mnamka-147,https://www.bizztreat.com/files/responsive/360/0/data-analytics-5722871-1920.png
RFM analýza tady a teď | Mňamka #153,"RFM is not dead. RFM žije. A pořád je to dobrá cesta, jak jednoduše zjistit, jaké že to mám zákazníky, nebo komu třeba zavolat. Už je to nějaký pátek, kdy jsme vytvořili aplikaci do Keboola Connection, která tuhle segmentaci dělá automaticky za Vás. Nemusíte nic ""kódit"". Zkuste to! Stačí to pustit.",https://www.bizztreat.com/blog/rfm-analyza-tady-a-ted-mnamka-153,https://www.bizztreat.com/files/responsive/360/0/rfm.png
Headless Business Intelligence | Mňamka #157,"Posun od monolitických nástrojů BI k modelu Data jako služby je řízen potřebou poskytovat v reálném čase flexibilní a samoobslužnou analytiku stále většímu publiku. Tento článek, který dali dohromady Ankur Goyal a Alana Anderson, výstižně popisuje motivy a základní principy tohoto trendu.",https://basecase.vc/blog/headless-bi,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-04-03-v-134612.png
Vítejte ve světě zabezpečení dat | Mňamka #158,"Data security je velké, komplexní téma a k naší práci neodmyslitelně patří. Koncept data security zahrnuje všechny aspekty zabezpečení informací - od fyzického zabezpečení hardwaru a úložných zařízení až po správu a řízení přístupu, stejně jako logické zabezpečení softwarových aplikací. Proč je v dnešní době tak zásadní pro každodenní fungování společností? Jaké jsou nejnovější trendy?",https://www.ibm.com/topics/data-security,https://www.bizztreat.com/files/responsive/360/0/hacker-1944688-1280.jpg
SQL a čištění dat  | Mňamka #159,"Jedna z prvních věcí, do které se pustíme, když nám přistane na stole balík dat, je jejich čištění. Prostě se to musí odmakat. Garbage in, garbage out v tomto případě platí dvojnásob. Zabere to dost času, SQL nám v tom ale může hodně pomoci. Pojďme se podívat na různé funkce používané k čištění, transformaci nebo odebrání duplicitních dat. A přidáváme link na data Cooltivátor z naší dílny! ... mimochodem... lety praxe jsme došli k tomu, že pokud si někdo myslí, že má v datech pořádek, pravděpodobně se mýlí ☺",https://www.bizztreat.com/blog/sql-a-cisteni-dat-mnamka-159,https://www.bizztreat.com/files/responsive/360/0/posted-warning-652115-1920.jpg
"GoodData: Sledování klíčových metrik pomocí filtrů ""measure value"" | Mňamka #160","Naservírovat ta správná data správným lidem je v datovém světě jeden z klíčů k úspěchu. Lidé, kteří potřebují ke své každodenní práci data, často už nemají časovou kapacitu na experimentování s různými datovými nástroji. Potřebují se „podívat a vidět“ . GoodData nově umožňují přidat na dashboard „measure filter“, díky kterému můžete celý dashboard filtrovat dle určitých hodnot vybraných metrik. Sdílíme bližší info!",https://www.gooddata.com/blog/tracking-key-metrics-measure-value-filters?utm_source=linkedin&utm_medium=social&utm_campaign=social_post_072020,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-04-10-v-133338.png
Cvičíte svůj mozek? | Mňamka #161,"Máte analytický mozek, baví vás různé hlavolamy a pak taky data? Máme tu fajn tipy na prodlužující se jarní večery! Mrkněte na Puzzlefry, kde najdete sekci hlavolamů zaměřenou přímo na datovou analytiku! Pomáhají procvičovat a rozvíjet mozek. Tak ho trošku pošimrejte!",https://puzzlefry.com/tag/data-analytics/,no image
"Power BI - vše, co potřebujete vědět | Mňamka #162","Power BI – částí analytiků bezmezně milované, druhou částí naopak z duše nenáviděné. Mezi BI nástroji má zaslouženě své místo. Verča dala dohromady článek, kde shrnula své poznatky z práce s ním. Co je to power BI? Jaké jsou jeho silné stránky a na co si dát pozor? Máme pro vás pár tipů a vychytávek!",https://www.bizztreat.com/blog/power-bi-vse-co-potrebujete-vedet-mnamka-162,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-04-19-v-92146.png
Data Storytelling pomocí map | Mňamka #163,"Žijeme v době, kdy celé příběhy jsou mnohem atraktivnější, než strohá fakta. A data storytelling pomocí map je hodně zajímavá věc. Mapy mají své kouzlo od nepaměti a ve storytellingu mají své nenahraditelné místo.  Když používáme mapy k vyprávění příběhu, poskytneme přesnou představu o tom, co se děje v okolí a to přitahuje publikum víc ve srovnání s tradičními obrázky nebo videi. K tomu všemu dokáže zachytit vztahy, které se vyvíjí a existují delší dobu. Pojďme se podívat na užitečné strategie, které vám mohou pomoci vyprávět celé příběhy ještě poutavěji!",https://medium.com/nightingale/data-storytelling-with-maps-5e7845967c9d,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-04-17-v-195038.png
Big Data To Good Data: Andrew Ng | Mňamka #164,"""Pokud 80 procent naší práce tvoří příprava dat, pak je zajištění kvality dat důležitou prací machine learning týmu."" říká Andrew Ng.... Háček je v tom, že machine learning nebo AI týmy pálí nejvíce energie na vylepšování kódu a algoritmů. Ale často by bylo daleko efektivnější zaměřit se na zlepšení dat samotných... A jsme zase u té datové kvality. Alfa omega. Velmi inspirativní článek Rama Sagara.",https://analyticsindiamag.com/big-data-to-good-data-andrew-ng-urges-ml-community-to-be-more-data-centric-and-less-model-centric/,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-04-17-v-200945.png
Design Pattern #5: Transakční data | Mňamka #165,"Transakční data si asi umí představit každý. Hromada řádků z eshopu, to je přece jasný. Spočítat revenue je přece hračka... jenže pak to přijde. Na každý řádek jiná sleva, jinak datum, teď které datum?, slevy na položku, slevy na fakturu, slevový kupón, s dopravou nebo bez? a tak dále. Denní chléb datového detektiva. Skvěle vám poslouží tyto tři designové patterny, které usnadní zpracování transakčních dat. Stačí se zorientovat v databázi!",https://www.bizztreat.com/blog/design-pattern-5-transakcni-data-mnamka-165,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-04-24-v-214032.png
Skončila zlatá éra Tableau? | Mňamka #166,"Velmi zajímavý článek, stejný trend sledujeme u našich klientů. Tableau se velkou měrou zasloužilo o rozšířenosti datového povědomí. Excely nahradily dashboardy, ovládání se zjednodušilo, data byla najednou přístupná prakticky komukoliv. Firmy si uvědomily, že investovat do dat se vyplatí, ovšem celý svět (i ten datový) frčí neuvěřitelnou rychlostí a vyvstávají tak další otazníky a problémy. Jací jsou ti kostlivci, které je třeba vyřešit, a Tableau nám s tím nepomůže?",https://www.analyticsvidhya.com/blog/2021/04/the-tableau-era-is-over/,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-04-25-v-201941.png
Jak nám data pomohou s cross-sellingem a up-sellingem? | Mňamka #167,"Cross-sell i upsell často tvoří značný podíl na zisku společnosti. Desítky procent nejsou výjimkou. Generují zisk efektivněji ve srovnání s prodejem novým zákazníkům. To je poměrně často přehlížené a až moc zdrojů bývá věnováno akvizici nových zákazníků. Jaká škoda! Co dalšího společnostem přinášejí? A hlavně, jakou roli zde hrají data? S čím dokážou pomoci? Jejich role je naprosto zásadní. Mrkněte!",https://www.pointillist.com/blog/5-essential-steps-to-find-upsell-and-cross-sell-opportunities-with-analytics/,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-04-24-v-190925.png
BI je mrtvé! Ať žije Data as a Service! | Mňamka #168,"Data as a Service má potenciál zásadně proměnit využití dat v businessu. Můžeme si ho představit jako koncept, jak stavět architekturu služeb, produktů, a firem tak, že data jsou dostupná a využitelná kdykoli, kýmkoli, jakýmkoliv způsobem. Data správná, aktuální, spolehlivá. Měli jsme tu excely, pak přišly BI nástroje jako Tableau nebo Power BI. Jenže vize headless BI míří jiným směrem. Rado sepsal svůj pohled na věc.",https://www.bizztreat.com/blog/bi-je-mrtve-at-zije-data-as-a-service-mnamka-168,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-05-13-v-211845.png
